epoch,loss,test_loss,train_acc,test_acc,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
27,0.4998638,1.5881826,0.74169683,0.6055226,False,,,28,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-36,1583525916,3.2398924827575684,109.63531136512756,17699,home,10.183.96.137,109.63531136512756,0,28,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
28,0.5219927,1.7233174,0.7310738,0.6191424,False,,,29,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-40,1583525920,4.001707077026367,113.63701844215393,17699,home,10.183.96.137,113.63701844215393,0,29,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
29,0.49994487,1.5725056,0.74096525,0.6126062,False,,,30,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-44,1583525924,3.49609112739563,117.13310956954956,17699,home,10.183.96.137,117.13310956954956,0,30,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
30,0.49705455,1.8547702,0.7386375,0.5136095,False,,,31,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-48,1583525928,4.067561388015747,121.20067095756531,17699,home,10.183.96.137,121.20067095756531,0,31,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
31,0.55929565,1.5878446,0.70792717,0.6349343,False,,,32,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-51,1583525931,3.441807270050049,124.64247822761536,17699,home,10.183.96.137,124.64247822761536,0,32,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
32,0.47691745,1.6524587,0.75597984,0.6160176,False,,,33,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-55,1583525935,3.8324368000030518,128.4749150276184,17699,home,10.183.96.137,128.4749150276184,0,33,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
33,0.45472464,2.0204065,0.7506995,0.597554,False,,,34,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-18-59,1583525939,3.6947174072265625,132.16963243484497,17699,home,10.183.96.137,132.16963243484497,0,34,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
34,0.47276568,1.5286176,0.7499367,0.5991371,False,,,35,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-02,1583525942,3.7072179317474365,135.8768503665924,17699,home,10.183.96.137,135.8768503665924,0,35,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
35,0.4646201,1.406575,0.7566381,0.6375589,False,,,36,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-06,1583525946,3.432574987411499,139.3094253540039,17699,home,10.183.96.137,139.3094253540039,0,36,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
36,0.43187955,2.1983266,0.7643795,0.60008425,False,,,37,b2e9e3d45f3946d786642bbf776093bd,2020-03-06_21-19-10,1583525950,3.9404942989349365,143.24991965293884,17699,home,10.183.96.137,143.24991965293884,0,37,1f9ac256,"13_batch_size=128,data_preprocessing=high_pass,dim_hidden=6,lr=0.034586,stateful=True,use_lstm=True"
