#measurement data v1.0
#sensorId:4
#failures:0000001000010000000000000000000010000000000100000000000000000000
#functionalisation:0;2;2;2;2;0;0;0;0;0;0;3;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;4;4;4;4;4;4;4;4;4;4;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;2;2;2;2;2
#baseLevel:2.12.2019 - 19:23:28;1171.433333;1051.033333;1296.2;1127.4;1136.033333;1362.566667;63614.76667;1537.766667;2716.266667;2247.833333;2033.766667;347.9;1441.466667;1611.633333;1499.4;2601.7;2546.733333;1757.2;1687;1737.933333;2019.966667;1670.1;2463.6;2051.466667;2378.566667;4538.2;4330.866667;3183.066667;3427.9;2722.566667;3310.233333;1974.533333;347.9;1470.4;1623.266667;1541.933333;1698.066667;2081.466667;2770.733333;2027.166667;2436.6;2492.466667;2211.566667;347.9;1491.466667;1196.9;1262.4;1440.033333;1765.833333;1480.033333;1508.566667;1618.433333;1968.2;1220.5;1947.533333;2097.133333;686.7333333;3104.1;1127.4;937.0666667;948.1;921;910.3666667;1619.666667
2.12.2019 - 19:41:32;1178.1;1053.2;1296.9;1134.5;1155.6;1384.9;61020.4;1533.7;2756.8;2275;2014.9;347.9;1421.7;1577.2;1469.7;2544.2;2499;1708.1;1659.3;1713.9;1990.2;1654;2463;2076.8;2480.2;4647.1;4507.5;3320.9;3533.2;2841;3426.2;2020;347.9;1510.2;1683.8;1605.8;1772.3;2187.9;2918.1;2086.7;2474.7;2498.5;2215.8;347.9;1479;1180.2;1240.5;1421.5;1731.2;1450.5;1487.6;1607;1948.1;1214.6;1981.8;2143.1;688.6;3092.8;1140.9;953.2;963.2;921.9;913.9;1625.2;;
2.12.2019 - 19:41:34;1176.5;1053.1;1296.9;1134.3;1155.4;1385.6;63676.5;1535.3;2765.3;2277.1;2015.7;347.9;1421.9;1577.8;1471.6;2547;2503.4;1711.5;1661.3;1715.4;1990.9;1655.6;2462.2;2078;2484.2;4640.4;4509.7;3321.8;3543.3;2838.7;3435.8;2021.6;347.9;1510.2;1685.9;1607.6;1772.6;2188.8;2919;2086.7;2479.1;2500.6;2219.1;347.9;1479.4;1181;1240.9;1421.8;1734.2;1452.5;1488.2;1607.8;1948.2;1214.9;1983.1;2141.6;688.9;3092.6;1142.4;953.7;963.7;922.2;914.1;1625.9;;
2.12.2019 - 19:41:36;1177.3;1053.3;1296.8;1134.8;1156.9;1385.4;64074.2;1534.2;2761;2280.1;2016.4;347.9;1422;1578.8;1472.8;2550.3;2504.9;1711.3;1662;1715.5;1993.8;1655.3;2466.8;2080.9;2485.3;4667.2;4518.9;3324.1;3538;2839.2;3435.8;2019.7;347.9;1510.8;1686.2;1608.7;1773.1;2188.6;2917.1;2086.5;2477;2501.3;2215.4;347.9;1479;1181.7;1239.5;1421.9;1732.9;1452.8;1488.4;1608.2;1950.5;1215.6;1982;2143.4;688.8;3099.1;1141.5;954.1;964.4;921.6;914.4;1626.3;;
2.12.2019 - 19:41:37;1176.8;1053.1;1296.9;1134.7;1155.5;1385.2;64466.4;1534.7;2761;2284.2;2015.8;347.9;1421.8;1578.3;1473.5;2554.5;2503.1;1711.1;1661.4;1715;1992.5;1656.1;2466.4;2077.6;2485.3;4651.8;4517.2;3322.3;3537.2;2833.4;3434.2;2019.9;347.9;1510.3;1684.6;1608.9;1773;2188.9;2917.1;2090.3;2478.4;2502.5;2218.9;347.9;1479.2;1180.7;1239.8;1421.8;1731.1;1451.5;1488.2;1606.9;1946;1216.9;1980.7;2141;689;3093.5;1141.8;953.8;963.8;921.9;914.1;1625.6;;
2.12.2019 - 19:41:39;1175.7;1053;1296.9;1135.7;1155.4;1384.6;64164.3;1534.9;2762.4;2281.3;2014.8;347.9;1421.9;1578.5;1471;2545.8;2503.8;1710.1;1660.2;1713.4;1987.6;1656.1;2461.9;2078.3;2483.3;4642.7;4510.2;3322.4;3534.7;2833.1;3431.8;2019.5;347.9;1510.5;1684.9;1607.7;1772;2189.2;2917.9;2088.9;2478.3;2501.5;2216.8;347.9;1478.4;1181.2;1240.7;1422;1730.7;1451.9;1488.9;1607.2;1948.5;1213.9;1981.1;2144.3;688.4;3094.3;1140.6;953.1;964.2;921.9;913.8;1623.5;;
2.12.2019 - 19:41:41;1176.8;1053.2;1296.9;1135;1156.3;1383.8;64814.9;1535.5;2756.7;2280.3;2015.8;347.9;1422;1577;1469.6;2547.7;2502.5;1708.8;1659.3;1713.8;1990.3;1654.3;2460.2;2075.8;2486.5;4645.8;4493.8;3319.7;3537.6;2831.2;3434.3;2019.4;347.9;1510.2;1685.8;1606.5;1769.9;2187.2;2917.9;2087.2;2478.3;2502.1;2218.7;347.9;1477.7;1181.3;1238.8;1421.9;1728.9;1450.7;1487.1;1607.8;1947.1;1213.8;1979.5;2140.3;688.4;3091.5;1140.1;953.3;962.9;921.7;912.8;1623.8;;
2.12.2019 - 19:41:43;1176;1052.9;1296.8;1134.2;1155.2;1382.7;62220;1533.1;2749.6;2274.5;2014.4;347.9;1420.9;1576;1467.6;2540.2;2499.4;1707.7;1659;1711.3;1989.4;1651.8;2458.2;2075.3;2478.3;4632.9;4480.8;3312.5;3522.9;2821.1;3426.9;2016.8;347.9;1508.2;1683.9;1606;1769.6;2184.3;2917.5;2082.2;2468.1;2498.3;2214.2;347.9;1476.2;1179.3;1238.5;1420.4;1728.9;1449.7;1485.4;1607;1946.9;1212.4;1979.3;2138;687.5;3083.9;1138.9;951.5;962.2;921.2;913.3;1624.6;;
2.12.2019 - 19:41:45;1174.5;1052.5;1296.9;1133.3;1154.8;1381.5;62236.3;1532.8;2752.4;2274.2;2013.6;347.9;1421.5;1575.2;1469.3;2545.2;2495.6;1709.4;1660.3;1712.6;1990.6;1653.5;2457.3;2074.9;2481.7;4641.5;4493.1;3319;3531.5;2828.1;3426.2;2019.3;347.9;1509.3;1683.8;1606.4;1770.2;2187;2917.8;2083.2;2472.3;2499.1;2216.1;347.9;1475.5;1180.5;1239.4;1421.6;1729.7;1450.9;1485.6;1606.4;1949.5;1213.7;1979.3;2139.3;688.2;3097;1139.8;951.7;964;921.4;913.8;1623.6;;
2.12.2019 - 19:41:47;1176.4;1052.7;1296.9;1134.2;1154.2;1382.7;64468.4;1534;2757.1;2278.2;2015.5;347.9;1421.5;1575.7;1468.8;2548.6;2500.2;1712.1;1661;1711.1;1991.1;1652.5;2455.7;2075.8;2478.1;4631.3;4494;3315.4;3530.9;2830.8;3417;2017.6;347.9;1509;1685.5;1606.5;1770.1;2188.2;2918.4;2086.5;2475.9;2501.2;2218.7;347.9;1476.9;1180.2;1240.4;1421.7;1731.5;1452.6;1486.8;1607.6;1949.5;1213.9;1980.2;2139.6;687.7;3096.3;1140;952.7;963.5;921.5;913.2;1624.6;;
2.12.2019 - 19:41:49;1175.4;1052.9;1296.9;1134.2;1154.9;1382.5;63423.9;1535.1;2754.5;2275.7;2014;347.9;1420.2;1575.9;1469.9;2545.5;2502.4;1711.8;1659.7;1712.7;1991.8;1653.4;2459.6;2077.1;2479.4;4644.1;4495.6;3317.3;3533.3;2831.4;3422.8;2018;347.9;1509.3;1684.9;1606.1;1770.8;2186.7;2917.3;2084.3;2474;2501.2;2216.4;347.9;1477.3;1180.8;1238.8;1421.9;1731.8;1451.8;1484.9;1606.9;1947.2;1212.5;1978.4;2138.4;687.5;3094.9;1139.7;951.9;962.1;921.5;913.2;1623.1;;
2.12.2019 - 19:41:51;1175.3;1052.7;1296.8;1132.4;1153.6;1381.5;64057.2;1534.9;2757;2275.2;2015;347.9;1420.8;1577.6;1471.1;2543.7;2500;1710.1;1660.5;1710.4;1991.8;1652.7;2457;2075.9;2476.5;4644.4;4492.1;3316;3525.5;2825.1;3422.6;2017.4;347.9;1509.5;1684.2;1603.8;1769.6;2183;2917.4;2079.8;2472.5;2501;2217.2;347.9;1478;1180.2;1240.3;1421.8;1731.7;1453.1;1485.6;1606.6;1949;1212.9;1977.6;2139.9;687.6;3093.4;1138.7;951.3;962.1;921.1;912.2;1624.1;;
2.12.2019 - 19:41:53;1175.7;1053;1296.9;1133.4;1153.6;1381.6;63611.1;1533.2;2752.2;2273.3;2013;347.9;1421.3;1577.7;1468.5;2545.3;2502.1;1709.2;1659.4;1710.8;1989.1;1651.1;2456.8;2076;2475;4626.3;4484.9;3316.5;3522.4;2822;3421.8;2017.1;347.9;1509.1;1681.3;1604.6;1769.6;2182.4;2916.3;2083.1;2468.9;2499.5;2216.6;347.9;1476;1181.8;1239;1421.4;1730.2;1452.6;1486.8;1606.9;1947.6;1212.5;1975.3;2138.6;687.6;3091.6;1137.5;951.3;961.4;921;912.4;1622.2;;
2.12.2019 - 19:41:54;1174.8;1052.3;1296.8;1132.7;1154.1;1381.1;63869.5;1533.6;2751.6;2272;2012.8;347.9;1421.2;1575.8;1469;2543.8;2500.2;1708;1658.6;1712.1;1987.2;1650;2455.1;2075.3;2475.8;4626.4;4490.9;3311.1;3522.9;2819.2;3416.2;2016.6;347.9;1507.1;1679.6;1603.2;1769.6;2180.7;2917;2081.9;2468.8;2497.6;2214.5;347.9;1475.4;1179.8;1239.4;1421.7;1729.9;1452.2;1486.2;1604.2;1947.5;1212.2;1973.4;2137.5;687.1;3093.6;1137.3;950.8;960.9;921.1;911.2;1620;;
2.12.2019 - 19:41:56;1174.5;1052;1296.9;1132.2;1153.5;1380;62524.3;1532.4;2752.5;2272.8;2013.4;347.9;1419.1;1577.2;1468;2542.7;2498.1;1708.2;1658;1709.7;1986.1;1649.5;2454.5;2076.1;2471;4626.3;4484;3310.2;3510.7;2817.1;3412.3;2016.1;347.9;1508.6;1679.3;1604.2;1769.3;2181;2917;2082.1;2463.3;2498.8;2217.5;347.9;1477.2;1180.8;1239.7;1421.6;1730.2;1452.2;1484.9;1604.2;1948.6;1213.1;1974.8;2139.1;687.2;3088.3;1137.7;950.4;959.8;921;911.6;1621.7;;
2.12.2019 - 19:41:58;1174.2;1051.8;1296.9;1132.6;1152.9;1377;63164.8;1532;2746;2272.6;2015.5;347.9;1419.8;1576.4;1469.6;2541.3;2497;1706.2;1658.5;1709.2;1985.6;1649.8;2455.1;2075.2;2473.2;4628.5;4475.9;3307.3;3518.1;2815.4;3413.8;2016.6;347.9;1508;1680.5;1603.1;1769.3;2179.2;2916.9;2082.6;2470.4;2498.5;2210.3;347.9;1477.1;1180.2;1238.7;1421.8;1729.7;1452.3;1485.2;1603.8;1951.2;1213.5;1973.6;2135.5;687.1;3088.1;1137.7;949.9;959.8;921;911.3;1618.9;;
2.12.2019 - 19:42:00;1175.1;1052.4;1296.8;1132.9;1152.9;1378;63375.7;1532.3;2745.1;2272.7;2011.8;347.9;1421;1576.1;1469.3;2544;2496.5;1704.3;1657.2;1708.5;1985.9;1650.5;2454.7;2075.4;2469.6;4620.6;4465;3303.5;3506.4;2811.8;3415.8;2015.2;347.9;1507.6;1677.7;1602.3;1769.3;2179.1;2916.3;2079.3;2465.9;2495.4;2212.1;347.9;1477;1179.3;1238.5;1421.3;1729.1;1452.3;1484.4;1603.3;1947.5;1211.6;1973.5;2135.7;686.6;3086.4;1137;950;960.1;920.7;911.2;1618.3;;
2.12.2019 - 19:42:02;1174.9;1052.3;1296.8;1131.8;1152.6;1378.7;63264.9;1529.5;2747;2272.3;2012;347.9;1419.8;1576.6;1467.7;2543.7;2500.2;1704.8;1658.2;1709.9;1985.5;1649;2455.5;2074.9;2470.1;4626.5;4475.9;3306.5;3505.5;2813.1;3418.1;2014.9;347.9;1506.1;1677.4;1601.5;1769.6;2176.6;2913.5;2079.2;2462.4;2495.1;2211.7;347.9;1476.6;1178.8;1237.7;1420.1;1729.7;1451.3;1483.6;1601.4;1944.8;1212;1972.4;2134.9;686.5;3082.7;1137.3;949.5;959.3;920.6;910.9;1619.9;;
2.12.2019 - 19:42:04;1172.9;1052;1296.9;1132;1152.6;1378.4;63019.6;1530.2;2744;2272.2;2011.6;347.9;1419.5;1576.5;1467;2546.3;2495.8;1705.5;1658.8;1709.8;1984.7;1649.2;2454.1;2074.5;2467.1;4618.5;4474.2;3304.8;3515.4;2814.5;3405.8;2014.4;347.9;1505.2;1677;1600.6;1768.5;2178.1;2913.4;2076.9;2462.6;2494.1;2211.2;347.9;1475.5;1179.3;1238.9;1421;1728.4;1451.7;1482.9;1603.3;1946.6;1212.4;1972.1;2134.9;686.8;3083.1;1137.1;949.5;960.4;920.6;911.4;1619.3;;
2.12.2019 - 19:42:06;1173;1052;1296.9;1131.7;1152.7;1377.5;63933.4;1530.8;2749.4;2272.7;2011.8;347.9;1419.7;1578;1467.8;2547.9;2497.7;1706.1;1655.4;1708.1;1984.7;1650.1;2454.6;2074.9;2467.8;4621.9;4483.2;3306.8;3513.4;2813.1;3408.4;2015.5;347.9;1506.7;1679.2;1600.3;1768.3;2175.5;2912.6;2077.6;2460.7;2491.9;2210.2;347.9;1475.5;1179.4;1239;1421.6;1731.3;1450.7;1484.6;1604.2;1947.7;1211.9;1973.4;2136.2;686.8;3093;1137;949;960;920.7;911.5;1620.7;;
2.12.2019 - 19:42:08;1173.6;1051.3;1296.9;1131;1152.5;1376.3;62432.8;1529.3;2746.6;2271.6;2011.7;347.9;1419;1576.1;1466.1;2540.8;2495.4;1704.9;1656.1;1707.9;1984.3;1649.2;2452.7;2074.7;2462.3;4621.6;4467.6;3303.1;3513.7;2808.5;3408.1;2013.9;347.9;1502.6;1676.9;1598.8;1768.4;2173.5;2913.1;2076.6;2460.5;2492.8;2211.7;347.9;1475.2;1177.8;1237.7;1420.9;1728.8;1450.8;1484.9;1601;1944.7;1210.5;1970.3;2134.3;686.1;3084.9;1137.1;948.2;958.1;920.6;910.9;1621.3;;
2.12.2019 - 19:42:09;1171.2;1051.1;1296.8;1130.6;1152.6;1377.1;63731.5;1529.4;2745.5;2271.4;2008.2;347.9;1420.5;1576.4;1467.1;2537.9;2493.9;1704.8;1653.1;1706.9;1984;1648.2;2452;2074.5;2465.9;4618.6;4466.2;3297.9;3505.9;2808.1;3400;2012.9;347.9;1504.6;1676.3;1596.6;1767.1;2174.2;2908.1;2075.6;2464;2492.3;2212.2;347.9;1475.7;1179.3;1238.5;1421.5;1730.5;1450.9;1484.4;1602.2;1943.9;1211;1969.3;2135.4;686.3;3085.2;1136.4;947.5;958.1;920.6;910.4;1618.1;;
2.12.2019 - 19:42:11;1170.7;1050.9;1296.7;1131.1;1152.5;1377.5;64325.9;1529.4;2748.6;2271.3;2010.9;347.9;1419;1574.8;1466.5;2538;2491.5;1704.9;1655.1;1706.7;1983.3;1648.8;2453.5;2074.5;2463.4;4617;4459.8;3298.2;3505.4;2807.1;3401.7;2011.7;347.9;1502.6;1674.5;1595.9;1767.1;2171.1;2911;2077.2;2462.3;2492.5;2212.7;347.9;1475.6;1177.6;1239.2;1420.8;1729.1;1450.5;1482.8;1600.5;1942.9;1211.1;1973.7;2134.8;686.3;3086.6;1135.7;948.1;958.6;920;910.8;1617.6;;
2.12.2019 - 19:42:13;1170.1;1051.7;1296.8;1129.6;1152.3;1374.9;62210;1527.5;2743.8;2270.6;2010.2;347.9;1417.3;1575.3;1466.5;2539.1;2494.8;1705.3;1655;1706.3;1984.7;1648.5;2453.8;2075;2464;4619.6;4463;3298.3;3500;2807.5;3404.4;2011.6;347.9;1503.1;1678.1;1594.1;1767.4;2169.1;2908.9;2076.9;2461.8;2491.1;2208.8;347.9;1475;1177.6;1237.7;1420.8;1729.7;1450.4;1483.6;1600.8;1947.4;1210.4;1972.7;2132.5;685.7;3086.1;1135.2;947.8;957.8;919.8;910;1617.2;;
2.12.2019 - 19:42:15;1170.9;1051.3;1296.9;1129.9;1152.6;1377.2;63520.4;1528.9;2742.3;2271.2;2010.9;347.9;1418.6;1574.5;1467.8;2538.5;2494.5;1702.3;1653.2;1704.3;1981.8;1648.7;2452.5;2074.7;2459.9;4616.8;4458.9;3296.7;3498.8;2804.6;3404.4;2011.2;347.9;1500.4;1673.7;1595.7;1767.3;2168.9;2909.7;2076.7;2463.6;2493.4;2210.9;347.9;1476.3;1179.2;1238.4;1420.8;1730.1;1450.2;1483;1601.8;1944.6;1211.2;1969;2131.9;685.7;3087.3;1135.9;946.8;958;919.9;910.5;1618;;
2.12.2019 - 19:42:17;1170.5;1051.2;1296.9;1130.1;1152.3;1374.8;63522.6;1528.5;2740.4;2270.7;2010.6;347.9;1418.4;1575.1;1467.1;2539;2494.8;1703.7;1655.5;1705.1;1980.6;1648.4;2452.9;2073.9;2462.7;4617.9;4462.3;3297.9;3502.7;2809.1;3397.9;2010.1;347.9;1500.7;1674.9;1592.6;1765.9;2168.7;2910.8;2076.1;2459.4;2492.2;2210.9;347.9;1476.6;1178;1236.7;1420.4;1727.8;1450.3;1482.7;1601.5;1942.4;1210.4;1965.2;2131.4;685.5;3087.2;1135.2;946.7;958.3;920.3;910.9;1617;;
2.12.2019 - 19:42:19;1172.7;1051.8;1296.8;1130.7;1152.3;1375.1;62994.7;1526.6;2740.9;2270.5;2009.6;347.9;1418.5;1574.2;1465.7;2540.8;2493.6;1702.1;1654.1;1705;1982.4;1648.1;2452.1;2074.4;2462.7;4618.6;4463.6;3301.5;3497.5;2806.6;3406.4;2012;347.9;1502.3;1674;1591.5;1764.9;2168.7;2907.7;2075.1;2464.3;2494.9;2209.3;347.9;1476.3;1178.7;1238.7;1421.4;1731.2;1449.6;1483.7;1601.3;1948.3;1211.1;1969.9;2132.7;685.9;3092.2;1135.8;947.1;958.1;920.3;910.3;1617.9;;
2.12.2019 - 19:42:21;1170.5;1050.8;1296.6;1129.9;1152.2;1373.8;62262.4;1529.7;2740.9;2270.7;2008.4;347.9;1418;1574.1;1465.3;2538.7;2489.2;1703.5;1653.9;1704.8;1979.8;1648.9;2452.7;2073.1;2460.6;4617;4458.7;3294.1;3499.3;2804.8;3393;2010.2;347.9;1501.8;1674.2;1591.8;1764.5;2163.6;2904.7;2075;2455.9;2491;2208.3;347.9;1475.5;1177;1236;1420.9;1728.4;1450.4;1483;1602.5;1945.1;1210.2;1966.4;2131.3;685;3077.2;1135.1;946.4;957.3;919.9;910.2;1614;;
2.12.2019 - 19:42:23;1171;1050;1296.9;1130;1152.2;1373.9;62646.9;1527.8;2734.6;2270.3;2008.2;347.9;1417.9;1575.1;1465.2;2539.7;2496.3;1703.1;1654.3;1704.3;1981.2;1647.7;2450.1;2073.8;2463.2;4615.7;4462.3;3294.9;3498.6;2804.4;3396.9;2010.7;347.9;1500.1;1673.1;1594.9;1765.6;2163.6;2902.9;2075.1;2457.5;2487.2;2206;347.9;1476;1179.3;1238;1420.9;1730.8;1451.6;1483.4;1602.8;1945.5;1210.2;1967.6;2132.7;685.7;3088.1;1135.3;947.9;957.4;920.5;910.2;1616.3;;
2.12.2019 - 19:42:25;1171.9;1050.4;1296.8;1130.4;1152.3;1375.4;64055.2;1528.4;2737.8;2270.8;2010.4;347.9;1417.1;1575.7;1465.1;2538.9;2494.6;1705.6;1654.6;1705.5;1982.1;1648.3;2452.1;2075;2464.3;4617.8;4464.3;3295;3502.9;2802.8;3399.3;2009.5;347.9;1500.9;1672.7;1593.9;1764.1;2165.7;2904.7;2075.2;2458.1;2493.9;2209.7;347.9;1476.1;1177.9;1236.1;1421.3;1730.2;1450;1484.2;1603.3;1945.7;1210.7;1967.2;2129.8;685.5;3088.3;1134.9;946.5;957.7;919.8;910.4;1616.3;;
2.12.2019 - 19:42:26;1171.1;1049.7;1296.8;1128.6;1152.2;1375.5;64063.6;1527.8;2740.5;2271.4;2011.2;347.9;1417.4;1575.3;1465.6;2542.1;2495.6;1705.6;1654.8;1702.2;1979.3;1647.9;2449.7;2073.9;2461;4617.6;4467.2;3296.4;3501.2;2805.9;3396.6;2010.3;347.9;1500.2;1671.1;1592.3;1763.1;2165.4;2902.4;2074.7;2456.5;2492.3;2209.5;347.9;1476.7;1178.3;1236.9;1419.5;1728.5;1449.9;1482.8;1602.6;1942.1;1209.9;1966.1;2130.2;685.2;3084.3;1134.7;946.2;957.9;919.5;910.1;1615.9;;
2.12.2019 - 19:42:28;1170.9;1050.2;1296.7;1129.7;1152.2;1375.1;63061;1525.1;2733.3;2270;2006.8;347.9;1416.6;1574.7;1465.6;2542.4;2491.2;1703.2;1651;1702.6;1980.2;1647.4;2451.4;2073.9;2462.9;4616.4;4449.4;3291.2;3500.3;2803.2;3391.4;2006.8;347.9;1499.7;1670.7;1590.7;1764.3;2166.8;2897.7;2075;2456.4;2489.6;2208.6;347.9;1474.7;1177.4;1236.8;1419;1728.5;1450.3;1481.7;1600.3;1943.2;1209.9;1965.1;2128.9;685.2;3082.5;1134.1;945.9;956.8;918;909.6;1615.3;;
2.12.2019 - 19:42:30;1170.2;1049.8;1296.9;1130;1151.9;1373.8;63198;1524.5;2737;2269.4;2006.3;347.9;1416.8;1574.6;1465;2537.2;2493.1;1703.5;1653.5;1703.5;1981.4;1647.6;2450.8;2073.3;2460.8;4617.6;4452.8;3289.3;3495.8;2802.7;3397;2006.3;347.9;1500.9;1671.3;1591.2;1764.5;2164.5;2902.3;2074.7;2462.1;2492.6;2207.1;347.9;1474.3;1177.2;1236.5;1420.5;1729.4;1449.2;1482.9;1600.9;1942.8;1209.9;1965.7;2129;685;3077.8;1134.1;946;957.6;919.9;910;1617.3;;
2.12.2019 - 19:42:32;1170.4;1050.5;1296.9;1130.1;1151.9;1372.9;64072.2;1527.6;2739.5;2268.7;2005.2;347.9;1417;1573.8;1465.2;2540;2495.5;1704;1653.3;1703.7;1978.5;1647.8;2448.1;2074.3;2457.9;4615.6;4444.7;3293.6;3492;2802.9;3392;2006.3;347.9;1498.9;1673;1591.5;1762.6;2163.6;2902.5;2074.8;2455.4;2489.6;2210.7;347.9;1475.2;1177.2;1236.5;1420.4;1729.2;1450.3;1482.2;1601.7;1943.6;1210.1;1963.8;2128.5;685.3;3084.1;1134.9;946.2;956.8;919.5;910.2;1616.2;;
2.12.2019 - 19:42:34;1169.8;1049.7;1296.7;1129;1151.3;1372.7;63997.4;1526.9;2735.2;2269.4;2005.7;347.9;1418.2;1573.5;1465.4;2540.2;2493;1703.2;1652;1702.1;1980.8;1647.8;2448.1;2072.8;2457.9;4615.6;4441.8;3290.4;3494.7;2801.1;3389.6;2007.9;347.9;1497.3;1669.6;1589.9;1763.9;2157.5;2897.4;2074.5;2454.9;2491.4;2209.6;347.9;1473.5;1177.6;1236.5;1419.4;1727.6;1451.3;1482.4;1600.9;1944.2;1210;1964;2129.6;685.1;3081.8;1134.3;945.6;956.6;919.5;909.9;1615.1;;
2.12.2019 - 19:42:36;1169.2;1050.2;1296.7;1128.1;1150.8;1372.1;63910;1527.4;2731.4;2268.3;2004.7;347.9;1417;1574.6;1464.9;2536.6;2490.9;1702.5;1652.7;1701.3;1981.2;1647.5;2443.4;2073.3;2453.7;4615.8;4436.7;3284.3;3491.5;2803.2;3392.9;2006.2;347.9;1496.7;1669.2;1589.9;1761.5;2160.1;2892.7;2074.3;2454.5;2486;2206.8;347.9;1473.5;1177;1236.1;1419.5;1728.7;1449.6;1481.3;1600.3;1942.8;1209.8;1964;2127.3;684.5;3079.6;1134;945.6;956.5;918.4;909.2;1614.5;;
2.12.2019 - 19:42:38;1169.9;1049.4;1296.7;1127.4;1150.9;1371.5;62718.6;1524.5;2730;2268.1;2004.7;347.9;1414.6;1574.1;1464.1;2537.2;2491.6;1703.7;1651;1700.1;1979.7;1646.9;2445.3;2072.9;2453.6;4615.4;4431.5;3286.9;3488.9;2802.3;3386.6;2007.3;347.9;1497.1;1669.3;1589.2;1760.3;2160;2891.9;2074.7;2450.5;2489.6;2207.1;347.9;1474.2;1178;1237.4;1420.1;1728.8;1449.6;1481.2;1600;1944.3;1209.5;1964.5;2127.9;685;3083.1;1134.1;945.4;956.1;918.6;909.2;1615;;
2.12.2019 - 19:42:40;1169.7;1049.5;1296.6;1126.3;1151.3;1372.7;63484.7;1526.6;2734.4;2268.5;2006.1;347.9;1417.1;1574.4;1463.9;2534.1;2491.5;1700.4;1652.2;1700.2;1979.9;1646.5;2446.7;2072.3;2456.3;4615.7;4433.9;3287.4;3489.3;2801.4;3386.4;2005.1;347.9;1494.7;1669.1;1587.5;1758.5;2161.3;2892.5;2073.9;2449.9;2486;2209.3;347.9;1474.1;1177;1236.4;1419.5;1728.1;1449.6;1481.3;1600.6;1940.9;1209.7;1962.9;2126.2;685;3083;1133.3;945.7;956.1;918.1;909.2;1616.9;;
2.12.2019 - 19:42:41;1169.7;1050.1;1296.7;1126.4;1150.7;1370.5;63518.2;1526.6;2737;2268.8;2006.3;347.9;1417.4;1573.5;1464.7;2532.7;2490.5;1701.4;1650.1;1699.4;1978.1;1646.3;2445.3;2072.3;2453.7;4614.6;4443.8;3282.6;3488.1;2802.2;3389.1;2003;347.9;1495.6;1669.4;1587.2;1758.8;2159.4;2893;2074;2453.7;2487.7;2207.3;347.9;1474.3;1176.8;1235.7;1418.9;1727.2;1449.9;1482.4;1599;1938.8;1209.1;1962.3;2124.7;684.4;3073.3;1133.2;945.1;956.2;917.8;908.8;1612.8;;
2.12.2019 - 19:42:43;1168.1;1047.6;1296.5;1125.9;1149.8;1370.6;62835.8;1524;2728.9;2267.7;2003.4;347.9;1415;1571.8;1462.9;2531.7;2490.9;1701.9;1651.3;1699.9;1978.8;1645.9;2439.9;2071;2451.4;4614.6;4431.6;3278.6;3488.5;2801.9;3382.9;2001.6;347.9;1494.6;1666.9;1585.6;1758.1;2156.1;2890.2;2073.9;2450.5;2483.1;2205.2;347.9;1473.7;1176.6;1235.2;1419.1;1727.5;1449.3;1481.4;1598.9;1940.9;1209.4;1961.6;2122.1;684.3;3082;1134.1;944.9;955.6;917.6;908.3;1612.8;;
2.12.2019 - 19:42:45;1168;1048.7;1296.6;1125.2;1149.7;1371;63812.1;1527.2;2733.3;2266.6;2005.7;347.9;1416;1572.7;1464.2;2536.5;2492;1701.9;1651.1;1701.4;1980;1646.9;2445.4;2071.7;2454.9;4617.3;4442.6;3283.4;3489.9;2799.2;3383.8;2003;347.9;1493.8;1667.5;1585.8;1757.3;2158.2;2893.9;2074.9;2452;2486.8;2205.9;347.9;1472.7;1177.3;1235.4;1419.1;1728;1448.5;1482.4;1600.1;1942.7;1209.5;1962.1;2125.5;684.4;3078.5;1133.2;944.8;955.3;917.3;908.5;1612.3;;
2.12.2019 - 19:42:47;1168.6;1048.2;1296.5;1125.4;1149.4;1370.6;63759.1;1523.8;2728;2264.1;2002.6;347.9;1415;1571.1;1461.3;2535;2490.1;1701.3;1649.1;1699.3;1976;1644.8;2441;2071;2453.5;4613.6;4429.6;3279.2;3488.4;2799.3;3381.8;2002.1;347.9;1494;1666.1;1585.6;1755.6;2157.2;2892.1;2074.3;2450.4;2486;2203.3;347.9;1472.2;1177.5;1235.7;1419.7;1727.6;1449.8;1481.2;1599.4;1941.9;1209.6;1962;2123.9;684.2;3077.7;1132.6;944.7;954.7;917.5;908.2;1613;;
2.12.2019 - 19:42:49;1167.5;1048.2;1296.5;1125.9;1148.8;1369.2;64119.3;1525.3;2729.3;2264.3;2002.9;347.9;1416.3;1572.1;1465.1;2536;2492.5;1701.6;1650.5;1700.8;1977.5;1642.8;2441.1;2070.4;2451.5;4613.3;4430.3;3278.1;3489.4;2800.1;3384.5;2000.6;347.9;1493.8;1662.8;1585.8;1755.6;2158.1;2887.2;2074.1;2445.3;2484.1;2202.8;347.9;1473.4;1176.2;1235.5;1419.8;1728.2;1448.8;1481;1599.5;1943.9;1209.7;1961.9;2123.2;684.2;3078.3;1133.4;944.7;954.8;917.6;908.9;1613;;
